DateTime,Junction,Vehicles,Hour,Day,DayOfWeek,Month,Year,Is_Weekend,Is_Peak_Hour
2016-12-12 11:00:00,2,15,11,12,0,12,2016,0,0
2016-12-12 12:00:00,2,15,12,12,0,12,2016,0,0
2016-12-12 13:00:00,2,16,13,12,0,12,2016,0,0
2016-12-12 14:00:00,2,17,14,12,0,12,2016,0,0
2016-12-12 15:00:00,2,21,15,12,0,12,2016,0,0
2016-12-12 16:00:00,2,17,16,12,0,12,2016,0,0
2016-12-12 17:00:00,2,19,17,12,0,12,2016,0,1
2016-12-12 18:00:00,2,20,18,12,0,12,2016,0,1
2016-12-12 19:00:00,2,20,19,12,0,12,2016,0,1
2016-12-12 20:00:00,2,18,20,12,0,12,2016,0,0
2016-12-12 21:00:00,2,22,21,12,0,12,2016,0,0
2016-12-12 22:00:00,2,19,22,12,0,12,2016,0,0
2016-12-12 23:00:00,2,15,23,12,0,12,2016,0,0
2016-12-13 00:00:00,2,15,0,13,1,12,2016,0,0
2016-12-13 01:00:00,2,16,1,13,1,12,2016,0,0
2016-12-13 02:00:00,2,18,2,13,1,12,2016,0,0
2016-12-13 03:00:00,2,17,3,13,1,12,2016,0,0
2016-12-13 04:00:00,2,12,4,13,1,12,2016,0,0
2016-12-13 05:00:00,2,10,5,13,1,12,2016,0,0
2016-12-13 06:00:00,2,15,6,13,1,12,2016,0,0
2016-12-13 07:00:00,2,10,7,13,1,12,2016,0,0
2016-12-13 08:00:00,2,14,8,13,1,12,2016,0,1
2016-12-13 09:00:00,2,15,9,13,1,12,2016,0,1
2016-12-13 10:00:00,2,13,10,13,1,12,2016,0,1
2016-12-13 11:00:00,2,14,11,13,1,12,2016,0,0
2016-12-13 12:00:00,2,19,12,13,1,12,2016,0,0
2016-12-13 13:00:00,2,15,13,13,1,12,2016,0,0
2016-12-13 14:00:00,2,21,14,13,1,12,2016,0,0
2016-12-13 15:00:00,2,20,15,13,1,12,2016,0,0
2016-12-13 16:00:00,2,18,16,13,1,12,2016,0,0
2016-12-13 17:00:00,2,19,17,13,1,12,2016,0,1
2016-12-13 18:00:00,2,15,18,13,1,12,2016,0,1
2016-12-13 19:00:00,2,17,19,13,1,12,2016,0,1
2016-12-13 20:00:00,2,21,20,13,1,12,2016,0,0
2016-12-13 21:00:00,2,23,21,13,1,12,2016,0,0
2016-12-13 22:00:00,2,22,22,13,1,12,2016,0,0
2016-12-13 23:00:00,2,17,23,13,1,12,2016,0,0
2016-12-14 00:00:00,2,18,0,14,2,12,2016,0,0
2016-12-14 01:00:00,2,14,1,14,2,12,2016,0,0
2016-12-14 02:00:00,2,14,2,14,2,12,2016,0,0
2016-12-14 03:00:00,2,15,3,14,2,12,2016,0,0
2016-12-14 04:00:00,2,14,4,14,2,12,2016,0,0
2016-12-14 05:00:00,2,11,5,14,2,12,2016,0,0
2016-12-14 06:00:00,2,12,6,14,2,12,2016,0,0
2016-12-14 07:00:00,2,14,7,14,2,12,2016,0,0
2016-12-14 08:00:00,2,13,8,14,2,12,2016,0,1
2016-12-14 09:00:00,2,14,9,14,2,12,2016,0,1
2016-12-14 10:00:00,2,13,10,14,2,12,2016,0,1
2016-12-14 11:00:00,2,18,11,14,2,12,2016,0,0
2016-12-14 12:00:00,2,15,12,14,2,12,2016,0,0
2016-12-14 13:00:00,2,14,13,14,2,12,2016,0,0
2016-12-14 14:00:00,2,21,14,14,2,12,2016,0,0
2016-12-14 15:00:00,2,21,15,14,2,12,2016,0,0
2016-12-14 16:00:00,2,21,16,14,2,12,2016,0,0
2016-12-14 17:00:00,2,14,17,14,2,12,2016,0,1
2016-12-14 18:00:00,2,17,18,14,2,12,2016,0,1
2016-12-14 19:00:00,2,21,19,14,2,12,2016,0,1
2016-12-14 20:00:00,2,19,20,14,2,12,2016,0,0
2016-12-14 21:00:00,2,19,21,14,2,12,2016,0,0
2016-12-14 22:00:00,2,19,22,14,2,12,2016,0,0
2016-12-14 23:00:00,2,18,23,14,2,12,2016,0,0
2016-12-15 00:00:00,2,14,0,15,3,12,2016,0,0
2016-12-15 01:00:00,2,15,1,15,3,12,2016,0,0
2016-12-15 02:00:00,2,13,2,15,3,12,2016,0,0
2016-12-15 03:00:00,2,14,3,15,3,12,2016,0,0
2016-12-15 04:00:00,2,14,4,15,3,12,2016,0,0
2016-12-15 05:00:00,2,10,5,15,3,12,2016,0,0
2016-12-15 06:00:00,2,13,6,15,3,12,2016,0,0
2016-12-15 07:00:00,2,11,7,15,3,12,2016,0,0
2016-12-15 08:00:00,2,9,8,15,3,12,2016,0,1
2016-12-15 09:00:00,2,12,9,15,3,12,2016,0,1
2016-12-15 10:00:00,2,16,10,15,3,12,2016,0,1
2016-12-15 11:00:00,2,15,11,15,3,12,2016,0,0
2016-12-15 12:00:00,2,15,12,15,3,12,2016,0,0
2016-12-15 13:00:00,2,9,13,15,3,12,2016,0,0
2016-12-15 14:00:00,2,16,14,15,3,12,2016,0,0
2016-12-15 15:00:00,2,20,15,15,3,12,2016,0,0
2016-12-15 16:00:00,2,17,16,15,3,12,2016,0,0
2016-12-15 17:00:00,2,20,17,15,3,12,2016,0,1
2016-12-15 18:00:00,2,20,18,15,3,12,2016,0,1
2016-12-15 19:00:00,2,18,19,15,3,12,2016,0,1
2016-12-15 20:00:00,2,18,20,15,3,12,2016,0,0
2016-12-15 21:00:00,2,18,21,15,3,12,2016,0,0
2016-12-15 22:00:00,2,19,22,15,3,12,2016,0,0
2016-12-15 23:00:00,2,22,23,15,3,12,2016,0,0
2016-12-16 00:00:00,2,18,0,16,4,12,2016,0,0
2016-12-16 01:00:00,2,13,1,16,4,12,2016,0,0
2016-12-16 02:00:00,2,12,2,16,4,12,2016,0,0
2016-12-16 03:00:00,2,15,3,16,4,12,2016,0,0
2016-12-16 04:00:00,2,9,4,16,4,12,2016,0,0
2016-12-16 05:00:00,2,11,5,16,4,12,2016,0,0
2016-12-16 06:00:00,2,11,6,16,4,12,2016,0,0
2016-12-16 07:00:00,2,13,7,16,4,12,2016,0,0
2016-12-16 08:00:00,2,14,8,16,4,12,2016,0,1
2016-12-16 09:00:00,2,13,9,16,4,12,2016,0,1
2016-12-16 10:00:00,2,11,10,16,4,12,2016,0,1
2016-12-16 11:00:00,2,13,11,16,4,12,2016,0,0
2016-12-16 12:00:00,2,15,12,16,4,12,2016,0,0
2016-12-16 13:00:00,2,15,13,16,4,12,2016,0,0
2016-12-16 14:00:00,2,18,14,16,4,12,2016,0,0
2016-12-16 15:00:00,2,16,15,16,4,12,2016,0,0
2016-12-16 16:00:00,2,16,16,16,4,12,2016,0,0
2016-12-16 17:00:00,2,14,17,16,4,12,2016,0,1
2016-12-16 18:00:00,2,17,18,16,4,12,2016,0,1
2016-12-16 19:00:00,2,19,19,16,4,12,2016,0,1
2016-12-16 20:00:00,2,15,20,16,4,12,2016,0,0
2016-12-16 21:00:00,2,18,21,16,4,12,2016,0,0
2016-12-16 22:00:00,2,17,22,16,4,12,2016,0,0
2016-12-16 23:00:00,2,14,23,16,4,12,2016,0,0
2016-12-17 00:00:00,2,14,0,17,5,12,2016,1,0
2016-12-17 01:00:00,2,14,1,17,5,12,2016,1,0
2016-12-17 02:00:00,2,14,2,17,5,12,2016,1,0
2016-12-17 03:00:00,2,11,3,17,5,12,2016,1,0
2016-12-17 04:00:00,2,11,4,17,5,12,2016,1,0
2016-12-17 05:00:00,2,9,5,17,5,12,2016,1,0
2016-12-17 06:00:00,2,7,6,17,5,12,2016,1,0
2016-12-17 07:00:00,2,5,7,17,5,12,2016,1,0
2016-12-17 08:00:00,2,10,8,17,5,12,2016,1,1
2016-12-17 09:00:00,2,5,9,17,5,12,2016,1,1
2016-12-17 10:00:00,2,13,10,17,5,12,2016,1,1
2016-12-17 11:00:00,2,10,11,17,5,12,2016,1,0
2016-12-17 12:00:00,2,9,12,17,5,12,2016,1,0
2016-12-17 13:00:00,2,8,13,17,5,12,2016,1,0
2016-12-17 14:00:00,2,6,14,17,5,12,2016,1,0
2016-12-17 15:00:00,2,10,15,17,5,12,2016,1,0
2016-12-17 16:00:00,2,11,16,17,5,12,2016,1,0
2016-12-17 17:00:00,2,14,17,17,5,12,2016,1,1
2016-12-17 18:00:00,2,15,18,17,5,12,2016,1,1
2016-12-17 19:00:00,2,16,19,17,5,12,2016,1,1
2016-12-17 20:00:00,2,16,20,17,5,12,2016,1,0
2016-12-17 21:00:00,2,16,21,17,5,12,2016,1,0
2016-12-17 22:00:00,2,10,22,17,5,12,2016,1,0
2016-12-17 23:00:00,2,14,23,17,5,12,2016,1,0
2016-12-18 00:00:00,2,10,0,18,6,12,2016,1,0
2016-12-18 01:00:00,2,11,1,18,6,12,2016,1,0
2016-12-18 02:00:00,2,8,2,18,6,12,2016,1,0
2016-12-18 03:00:00,2,6,3,18,6,12,2016,1,0
2016-12-18 04:00:00,2,10,4,18,6,12,2016,1,0
2016-12-18 05:00:00,2,5,5,18,6,12,2016,1,0
2016-12-18 06:00:00,2,8,6,18,6,12,2016,1,0
2016-12-18 07:00:00,2,9,7,18,6,12,2016,1,0
2016-12-18 08:00:00,2,5,8,18,6,12,2016,1,1
2016-12-18 09:00:00,2,8,9,18,6,12,2016,1,1
2016-12-18 10:00:00,2,8,10,18,6,12,2016,1,1
2016-12-18 11:00:00,2,10,11,18,6,12,2016,1,0
2016-12-18 12:00:00,2,7,12,18,6,12,2016,1,0
2016-12-18 13:00:00,2,11,13,18,6,12,2016,1,0
2016-12-18 14:00:00,2,6,14,18,6,12,2016,1,0
2016-12-18 15:00:00,2,12,15,18,6,12,2016,1,0
2016-12-18 16:00:00,2,9,16,18,6,12,2016,1,0
2016-12-18 17:00:00,2,11,17,18,6,12,2016,1,1
2016-12-18 18:00:00,2,11,18,18,6,12,2016,1,1
2016-12-18 19:00:00,2,13,19,18,6,12,2016,1,1
2016-12-18 20:00:00,2,9,20,18,6,12,2016,1,0
2016-12-18 21:00:00,2,12,21,18,6,12,2016,1,0
2016-12-18 22:00:00,2,13,22,18,6,12,2016,1,0
2016-12-18 23:00:00,2,15,23,18,6,12,2016,1,0
2016-12-19 00:00:00,2,10,0,19,0,12,2016,0,0
2016-12-19 01:00:00,2,9,1,19,0,12,2016,0,0
2016-12-19 02:00:00,2,13,2,19,0,12,2016,0,0
2016-12-19 03:00:00,2,9,3,19,0,12,2016,0,0
2016-12-19 04:00:00,2,6,4,19,0,12,2016,0,0
2016-12-19 05:00:00,2,6,5,19,0,12,2016,0,0
2016-12-19 06:00:00,2,7,6,19,0,12,2016,0,0
2016-12-19 07:00:00,2,8,7,19,0,12,2016,0,0
2016-12-19 08:00:00,2,9,8,19,0,12,2016,0,1
2016-12-19 09:00:00,2,12,9,19,0,12,2016,0,1
2016-12-19 10:00:00,2,13,10,19,0,12,2016,0,1
2016-12-19 11:00:00,2,14,11,19,0,12,2016,0,0
2016-12-19 12:00:00,2,14,12,19,0,12,2016,0,0
2016-12-19 13:00:00,2,15,13,19,0,12,2016,0,0
2016-12-19 14:00:00,2,22,14,19,0,12,2016,0,0
2016-12-19 15:00:00,2,19,15,19,0,12,2016,0,0
2016-12-19 16:00:00,2,18,16,19,0,12,2016,0,0
2016-12-19 17:00:00,2,21,17,19,0,12,2016,0,1
2016-12-19 18:00:00,2,16,18,19,0,12,2016,0,1
2016-12-19 19:00:00,2,16,19,19,0,12,2016,0,1
2016-12-19 20:00:00,2,20,20,19,0,12,2016,0,0
2016-12-19 21:00:00,2,21,21,19,0,12,2016,0,0
2016-12-19 22:00:00,2,22,22,19,0,12,2016,0,0
2016-12-19 23:00:00,2,17,23,19,0,12,2016,0,0
2016-12-20 00:00:00,2,20,0,20,1,12,2016,0,0
2016-12-20 01:00:00,2,10,1,20,1,12,2016,0,0
2016-12-20 02:00:00,2,14,2,20,1,12,2016,0,0
2016-12-20 03:00:00,2,13,3,20,1,12,2016,0,0
2016-12-20 04:00:00,2,8,4,20,1,12,2016,0,0
2016-12-20 05:00:00,2,13,5,20,1,12,2016,0,0
2016-12-20 06:00:00,2,12,6,20,1,12,2016,0,0
2016-12-20 07:00:00,2,9,7,20,1,12,2016,0,0
2016-12-20 08:00:00,2,10,8,20,1,12,2016,0,1
2016-12-20 09:00:00,2,13,9,20,1,12,2016,0,1
2016-12-20 10:00:00,2,13,10,20,1,12,2016,0,1
2016-12-20 11:00:00,2,14,11,20,1,12,2016,0,0
2016-12-20 12:00:00,2,20,12,20,1,12,2016,0,0
2016-12-20 13:00:00,2,17,13,20,1,12,2016,0,0
2016-12-20 14:00:00,2,17,14,20,1,12,2016,0,0
2016-12-20 15:00:00,2,16,15,20,1,12,2016,0,0
2016-12-20 16:00:00,2,20,16,20,1,12,2016,0,0
2016-12-20 17:00:00,2,17,17,20,1,12,2016,0,1
2016-12-20 18:00:00,2,20,18,20,1,12,2016,0,1
2016-12-20 19:00:00,2,18,19,20,1,12,2016,0,1
2016-12-20 20:00:00,2,19,20,20,1,12,2016,0,0
2016-12-20 21:00:00,2,19,21,20,1,12,2016,0,0
2016-12-20 22:00:00,2,20,22,20,1,12,2016,0,0
2016-12-20 23:00:00,2,16,23,20,1,12,2016,0,0
2016-12-21 00:00:00,2,17,0,21,2,12,2016,0,0
2016-12-21 01:00:00,2,15,1,21,2,12,2016,0,0
2016-12-21 02:00:00,2,12,2,21,2,12,2016,0,0
2016-12-21 03:00:00,2,13,3,21,2,12,2016,0,0
2016-12-21 04:00:00,2,14,4,21,2,12,2016,0,0
2016-12-21 05:00:00,2,11,5,21,2,12,2016,0,0
2016-12-21 06:00:00,2,8,6,21,2,12,2016,0,0
2016-12-21 07:00:00,2,12,7,21,2,12,2016,0,0
2016-12-21 08:00:00,2,12,8,21,2,12,2016,0,1
2016-12-21 09:00:00,2,12,9,21,2,12,2016,0,1
2016-12-21 10:00:00,2,11,10,21,2,12,2016,0,1
2016-12-21 11:00:00,2,14,11,21,2,12,2016,0,0
2016-12-21 12:00:00,2,17,12,21,2,12,2016,0,0
2016-12-21 13:00:00,2,15,13,21,2,12,2016,0,0
2016-12-21 14:00:00,2,22,14,21,2,12,2016,0,0
2016-12-21 15:00:00,2,17,15,21,2,12,2016,0,0
2016-12-21 16:00:00,2,17,16,21,2,12,2016,0,0
2016-12-21 17:00:00,2,19,17,21,2,12,2016,0,1
2016-12-21 18:00:00,2,15,18,21,2,12,2016,0,1
2016-12-21 19:00:00,2,16,19,21,2,12,2016,0,1
2016-12-21 20:00:00,2,17,20,21,2,12,2016,0,0
2016-12-21 21:00:00,2,20,21,21,2,12,2016,0,0
2016-12-21 22:00:00,2,17,22,21,2,12,2016,0,0
2016-12-21 23:00:00,2,14,23,21,2,12,2016,0,0
2016-12-22 00:00:00,2,13,0,22,3,12,2016,0,0
2016-12-22 01:00:00,2,12,1,22,3,12,2016,0,0
2016-12-22 02:00:00,2,16,2,22,3,12,2016,0,0
2016-12-22 03:00:00,2,10,3,22,3,12,2016,0,0
2016-12-22 04:00:00,2,11,4,22,3,12,2016,0,0
2016-12-22 05:00:00,2,9,5,22,3,12,2016,0,0
2016-12-22 06:00:00,2,5,6,22,3,12,2016,0,0
2016-12-22 07:00:00,2,12,7,22,3,12,2016,0,0
2016-12-22 08:00:00,2,12,8,22,3,12,2016,0,1
2016-12-22 09:00:00,2,9,9,22,3,12,2016,0,1
2016-12-22 10:00:00,2,16,10,22,3,12,2016,0,1
2016-12-22 11:00:00,2,14,11,22,3,12,2016,0,0
2016-12-22 12:00:00,2,17,12,22,3,12,2016,0,0
2016-12-22 13:00:00,2,15,13,22,3,12,2016,0,0
2016-12-22 14:00:00,2,13,14,22,3,12,2016,0,0
2016-12-22 15:00:00,2,14,15,22,3,12,2016,0,0
2016-12-22 16:00:00,2,19,16,22,3,12,2016,0,0
2016-12-22 17:00:00,2,14,17,22,3,12,2016,0,1
2016-12-22 18:00:00,2,17,18,22,3,12,2016,0,1
2016-12-22 19:00:00,2,15,19,22,3,12,2016,0,1
2016-12-22 20:00:00,2,20,20,22,3,12,2016,0,0
2016-12-22 21:00:00,2,15,21,22,3,12,2016,0,0
2016-12-22 22:00:00,2,16,22,22,3,12,2016,0,0
2016-12-22 23:00:00,2,16,23,22,3,12,2016,0,0
2016-12-23 00:00:00,2,10,0,23,4,12,2016,0,0
2016-12-23 01:00:00,2,10,1,23,4,12,2016,0,0
2016-12-23 02:00:00,2,10,2,23,4,12,2016,0,0
2016-12-23 03:00:00,2,10,3,23,4,12,2016,0,0
2016-12-23 04:00:00,2,6,4,23,4,12,2016,0,0
2016-12-23 05:00:00,2,9,5,23,4,12,2016,0,0
2016-12-23 06:00:00,2,6,6,23,4,12,2016,0,0
2016-12-23 07:00:00,2,6,7,23,4,12,2016,0,0
2016-12-23 08:00:00,2,9,8,23,4,12,2016,0,1
2016-12-23 09:00:00,2,13,9,23,4,12,2016,0,1
2016-12-23 10:00:00,2,12,10,23,4,12,2016,0,1
2016-12-23 11:00:00,2,14,11,23,4,12,2016,0,0
2016-12-23 12:00:00,2,15,12,23,4,12,2016,0,0
2016-12-23 13:00:00,2,11,13,23,4,12,2016,0,0
2016-12-23 14:00:00,2,9,14,23,4,12,2016,0,0
2016-12-23 15:00:00,2,15,15,23,4,12,2016,0,0
2016-12-23 16:00:00,2,15,16,23,4,12,2016,0,0
2016-12-23 17:00:00,2,14,17,23,4,12,2016,0,1
2016-12-23 18:00:00,2,12,18,23,4,12,2016,0,1
2016-12-23 19:00:00,2,11,19,23,4,12,2016,0,1
2016-12-23 20:00:00,2,12,20,23,4,12,2016,0,0
2016-12-23 21:00:00,2,14,21,23,4,12,2016,0,0
2016-12-23 22:00:00,2,9,22,23,4,12,2016,0,0
2016-12-23 23:00:00,2,12,23,23,4,12,2016,0,0
2016-12-24 00:00:00,2,9,0,24,5,12,2016,1,0
2016-12-24 01:00:00,2,12,1,24,5,12,2016,1,0
2016-12-24 02:00:00,2,10,2,24,5,12,2016,1,0
2016-12-24 03:00:00,2,9,3,24,5,12,2016,1,0
2016-12-24 04:00:00,2,7,4,24,5,12,2016,1,0
2016-12-24 05:00:00,2,7,5,24,5,12,2016,1,0
2016-12-24 06:00:00,2,7,6,24,5,12,2016,1,0
2016-12-24 07:00:00,2,7,7,24,5,12,2016,1,0
2016-12-24 08:00:00,2,6,8,24,5,12,2016,1,1
2016-12-24 09:00:00,2,7,9,24,5,12,2016,1,1
2016-12-24 10:00:00,2,7,10,24,5,12,2016,1,1
2016-12-24 11:00:00,2,9,11,24,5,12,2016,1,0
2016-12-24 12:00:00,2,7,12,24,5,12,2016,1,0
2016-12-24 13:00:00,2,6,13,24,5,12,2016,1,0
2016-12-24 14:00:00,2,8,14,24,5,12,2016,1,0
2016-12-24 15:00:00,2,6,15,24,5,12,2016,1,0
2016-12-24 16:00:00,2,12,16,24,5,12,2016,1,0
2016-12-24 17:00:00,2,11,17,24,5,12,2016,1,1
2016-12-24 18:00:00,2,9,18,24,5,12,2016,1,1
2016-12-24 19:00:00,2,9,19,24,5,12,2016,1,1
2016-12-24 20:00:00,2,11,20,24,5,12,2016,1,0
2016-12-24 21:00:00,2,10,21,24,5,12,2016,1,0
2016-12-24 22:00:00,2,13,22,24,5,12,2016,1,0
2016-12-24 23:00:00,2,8,23,24,5,12,2016,1,0
2016-12-25 00:00:00,2,7,0,25,6,12,2016,1,0
2016-12-25 01:00:00,2,8,1,25,6,12,2016,1,0
2016-12-25 02:00:00,2,5,2,25,6,12,2016,1,0
2016-12-25 03:00:00,2,5,3,25,6,12,2016,1,0
2016-12-25 04:00:00,2,6,4,25,6,12,2016,1,0
2016-12-25 05:00:00,2,4,5,25,6,12,2016,1,0
2016-12-25 06:00:00,2,4,6,25,6,12,2016,1,0
2016-12-25 07:00:00,2,5,7,25,6,12,2016,1,0
2016-12-25 08:00:00,2,7,8,25,6,12,2016,1,1
2016-12-25 09:00:00,2,8,9,25,6,12,2016,1,1
2016-12-25 10:00:00,2,5,10,25,6,12,2016,1,1
2016-12-25 11:00:00,2,5,11,25,6,12,2016,1,0
2016-12-25 12:00:00,2,10,12,25,6,12,2016,1,0
2016-12-25 13:00:00,2,8,13,25,6,12,2016,1,0
2016-12-25 14:00:00,2,6,14,25,6,12,2016,1,0
2016-12-25 15:00:00,2,8,15,25,6,12,2016,1,0
2016-12-25 16:00:00,2,10,16,25,6,12,2016,1,0
2016-12-25 17:00:00,2,10,17,25,6,12,2016,1,1
2016-12-25 18:00:00,2,12,18,25,6,12,2016,1,1
2016-12-25 19:00:00,2,8,19,25,6,12,2016,1,1
2016-12-25 20:00:00,2,6,20,25,6,12,2016,1,0
2016-12-25 21:00:00,2,8,21,25,6,12,2016,1,0
2016-12-25 22:00:00,2,7,22,25,6,12,2016,1,0
2016-12-25 23:00:00,2,9,23,25,6,12,2016,1,0
2016-12-26 00:00:00,2,8,0,26,0,12,2016,0,0
2016-12-26 01:00:00,2,5,1,26,0,12,2016,0,0
2016-12-26 02:00:00,2,5,2,26,0,12,2016,0,0
2016-12-26 03:00:00,2,3,3,26,0,12,2016,0,0
2016-12-26 04:00:00,2,4,4,26,0,12,2016,0,0
2016-12-26 05:00:00,2,8,5,26,0,12,2016,0,0
2016-12-26 06:00:00,2,7,6,26,0,12,2016,0,0
2016-12-26 07:00:00,2,8,7,26,0,12,2016,0,0
2016-12-26 08:00:00,2,8,8,26,0,12,2016,0,1
2016-12-26 09:00:00,2,11,9,26,0,12,2016,0,1
2016-12-26 10:00:00,2,13,10,26,0,12,2016,0,1
2016-12-26 11:00:00,2,14,11,26,0,12,2016,0,0
2016-12-26 12:00:00,2,13,12,26,0,12,2016,0,0
2016-12-26 13:00:00,2,14,13,26,0,12,2016,0,0
2016-12-26 14:00:00,2,17,14,26,0,12,2016,0,0
2016-12-26 15:00:00,2,12,15,26,0,12,2016,0,0
2016-12-26 16:00:00,2,14,16,26,0,12,2016,0,0
2016-12-26 17:00:00,2,12,17,26,0,12,2016,0,1
2016-12-26 18:00:00,2,11,18,26,0,12,2016,0,1
2016-12-26 19:00:00,2,11,19,26,0,12,2016,0,1
2016-12-26 20:00:00,2,12,20,26,0,12,2016,0,0
2016-12-26 21:00:00,2,10,21,26,0,12,2016,0,0
2016-12-26 22:00:00,2,10,22,26,0,12,2016,0,0
2016-12-26 23:00:00,2,9,23,26,0,12,2016,0,0
2016-12-27 00:00:00,2,8,0,27,1,12,2016,0,0
2016-12-27 01:00:00,2,11,1,27,1,12,2016,0,0
2016-12-27 02:00:00,2,7,2,27,1,12,2016,0,0
2016-12-27 03:00:00,2,7,3,27,1,12,2016,0,0
2016-12-27 04:00:00,2,3,4,27,1,12,2016,0,0
2016-12-27 05:00:00,2,5,5,27,1,12,2016,0,0
2016-12-27 06:00:00,2,10,6,27,1,12,2016,0,0
2016-12-27 07:00:00,2,9,7,27,1,12,2016,0,0
2016-12-27 08:00:00,2,11,8,27,1,12,2016,0,1
2016-12-27 09:00:00,2,9,9,27,1,12,2016,0,1
2016-12-27 10:00:00,2,13,10,27,1,12,2016,0,1
2016-12-27 11:00:00,2,15,11,27,1,12,2016,0,0
2016-12-27 12:00:00,2,15,12,27,1,12,2016,0,0
2016-12-27 13:00:00,2,15,13,27,1,12,2016,0,0
2016-12-27 14:00:00,2,15,14,27,1,12,2016,0,0
2016-12-27 15:00:00,2,16,15,27,1,12,2016,0,0
2016-12-27 16:00:00,2,17,16,27,1,12,2016,0,0
2016-12-27 17:00:00,2,16,17,27,1,12,2016,0,1
2016-12-27 18:00:00,2,16,18,27,1,12,2016,0,1
2016-12-27 19:00:00,2,17,19,27,1,12,2016,0,1
2016-12-27 20:00:00,2,16,20,27,1,12,2016,0,0
2016-12-27 21:00:00,2,15,21,27,1,12,2016,0,0
2016-12-27 22:00:00,2,18,22,27,1,12,2016,0,0
2016-12-27 23:00:00,2,13,23,27,1,12,2016,0,0
2016-12-28 00:00:00,2,10,0,28,2,12,2016,0,0
2016-12-28 01:00:00,2,11,1,28,2,12,2016,0,0
2016-12-28 02:00:00,2,13,2,28,2,12,2016,0,0
2016-12-28 03:00:00,2,8,3,28,2,12,2016,0,0
2016-12-28 04:00:00,2,10,4,28,2,12,2016,0,0
2016-12-28 05:00:00,2,9,5,28,2,12,2016,0,0
2016-12-28 06:00:00,2,8,6,28,2,12,2016,0,0
2016-12-28 07:00:00,2,9,7,28,2,12,2016,0,0
2016-12-28 08:00:00,2,9,8,28,2,12,2016,0,1
2016-12-28 09:00:00,2,8,9,28,2,12,2016,0,1
2016-12-28 10:00:00,2,13,10,28,2,12,2016,0,1
2016-12-28 11:00:00,2,13,11,28,2,12,2016,0,0
2016-12-28 12:00:00,2,14,12,28,2,12,2016,0,0
2016-12-28 13:00:00,2,12,13,28,2,12,2016,0,0
2016-12-28 14:00:00,2,12,14,28,2,12,2016,0,0
2016-12-28 15:00:00,2,13,15,28,2,12,2016,0,0
2016-12-28 16:00:00,2,15,16,28,2,12,2016,0,0
2016-12-28 17:00:00,2,15,17,28,2,12,2016,0,1
2016-12-28 18:00:00,2,19,18,28,2,12,2016,0,1
2016-12-28 19:00:00,2,18,19,28,2,12,2016,0,1
2016-12-28 20:00:00,2,17,20,28,2,12,2016,0,0
2016-12-28 21:00:00,2,15,21,28,2,12,2016,0,0
2016-12-28 22:00:00,2,14,22,28,2,12,2016,0,0
2016-12-28 23:00:00,2,17,23,28,2,12,2016,0,0
2016-12-29 00:00:00,2,15,0,29,3,12,2016,0,0
2016-12-29 01:00:00,2,11,1,29,3,12,2016,0,0
2016-12-29 02:00:00,2,14,2,29,3,12,2016,0,0
2016-12-29 03:00:00,2,12,3,29,3,12,2016,0,0
2016-12-29 04:00:00,2,11,4,29,3,12,2016,0,0
2016-12-29 05:00:00,2,11,5,29,3,12,2016,0,0
2016-12-29 06:00:00,2,7,6,29,3,12,2016,0,0
2016-12-29 07:00:00,2,9,7,29,3,12,2016,0,0
2016-12-29 08:00:00,2,11,8,29,3,12,2016,0,1
2016-12-29 09:00:00,2,11,9,29,3,12,2016,0,1
2016-12-29 10:00:00,2,17,10,29,3,12,2016,0,1
2016-12-29 11:00:00,2,12,11,29,3,12,2016,0,0
2016-12-29 12:00:00,2,15,12,29,3,12,2016,0,0
2016-12-29 13:00:00,2,14,13,29,3,12,2016,0,0
2016-12-29 14:00:00,2,13,14,29,3,12,2016,0,0
2016-12-29 15:00:00,2,20,15,29,3,12,2016,0,0
2016-12-29 16:00:00,2,14,16,29,3,12,2016,0,0
2016-12-29 17:00:00,2,13,17,29,3,12,2016,0,1
2016-12-29 18:00:00,2,17,18,29,3,12,2016,0,1
2016-12-29 19:00:00,2,17,19,29,3,12,2016,0,1
2016-12-29 20:00:00,2,17,20,29,3,12,2016,0,0
2016-12-29 21:00:00,2,14,21,29,3,12,2016,0,0
2016-12-29 22:00:00,2,14,22,29,3,12,2016,0,0
2016-12-29 23:00:00,2,10,23,29,3,12,2016,0,0
2016-12-30 00:00:00,2,12,0,30,4,12,2016,0,0
2016-12-30 01:00:00,2,14,1,30,4,12,2016,0,0
2016-12-30 02:00:00,2,12,2,30,4,12,2016,0,0
2016-12-30 03:00:00,2,8,3,30,4,12,2016,0,0
2016-12-30 04:00:00,2,8,4,30,4,12,2016,0,0
2016-12-30 05:00:00,2,6,5,30,4,12,2016,0,0
2016-12-30 06:00:00,2,5,6,30,4,12,2016,0,0
2016-12-30 07:00:00,2,10,7,30,4,12,2016,0,0
2016-12-30 08:00:00,2,10,8,30,4,12,2016,0,1
2016-12-30 09:00:00,2,12,9,30,4,12,2016,0,1
2016-12-30 10:00:00,2,9,10,30,4,12,2016,0,1
2016-12-30 11:00:00,2,12,11,30,4,12,2016,0,0
2016-12-30 12:00:00,2,13,12,30,4,12,2016,0,0
2016-12-30 13:00:00,2,13,13,30,4,12,2016,0,0
